Geneid	Genesymbol
ENSG00000286024.3	ENSG00000286024
ENSG00000104805.17	NUCB1
ENSG00000235191.1	NUCB1-AS1
ENSG00000177380.14	PPFIA3
ENSG00000130529.16	TRPM4
ENSG00000063127.16	SLC6A16
ENSG00000197813.6	ENSG00000197813
ENSG00000104872.12	PIH1D1
ENSG00000273189.1	ENSG00000273189
ENSG00000142541.18	RPL13A
ENSG00000104870.13	FCGRT
ENSG00000010361.14	FUZ
ENSG00000104946.14	TBC1D17
ENSG00000104951.16	IL4I1
ENSG00000131400.9	NAPSA
ENSG00000062822.16	POLD1
ENSG00000293495.1	C19orf48P
ENSG00000167747.18	C19orf48P
ENSG00000186806.6	VSIG10L
ENSG00000293175.1	ENSG00000293175
ENSG00000275055.2	ENSG00000275055
ENSG00000243680.1	RPL37P23
ENSG00000167766.21	ZNF83
ENSG00000268970.1	ENSG00000268970
ENSG00000213020.10	ZNF611
ENSG00000255875.2	PABPN1P2
ENSG00000182986.15	ZNF320
ENSG00000293317.1	ZNF702P
ENSG00000242779.9	ZNF702P
ENSG00000293185.1	TPM3P9
ENSG00000130844.19	ZNF331
ENSG00000105618.14	PRPF31
ENSG00000237017.1	PRPF31-AS1
ENSG00000170889.14	RPS9
ENSG00000226696.8	LENG8-AS1
ENSG00000167615.18	LENG8
ENSG00000022556.16	NLRP2
ENSG00000160439.16	RDH13
ENSG00000131037.15	EPS8L1
ENSG00000180089.6	TMEM86B
ENSG00000108107.15	RPL28
ENSG00000242411.2	ENSG00000242411
ENSG00000197951.10	ZNF71
ENSG00000188785.12	ZNF548
ENSG00000083828.16	ZNF586
ENSG00000176593.8	ZNF606-AS1
ENSG00000283103.5	ENSG00000283103
ENSG00000182318.6	ZSCAN22
ENSG00000121410.12	A1BG
ENSG00000232098.3	ZNF584-DT
ENSG00000083807.10	SLC27A5
ENSG00000099326.9	MZF1
ENSG00000196476.12	C20orf96
ENSG00000286158.1	ENSG00000286158
ENSG00000225377.6	NRSN2-AS1
ENSG00000101298.15	SNPH
ENSG00000132635.17	PCED1A
ENSG00000088899.16	LZTS3
ENSG00000149451.19	ADAM33
ENSG00000132622.11	HSPA12B
ENSG00000226608.3	FTLP3
ENSG00000215063.3	RPL21P2
ENSG00000171867.18	PRNP
ENSG00000125885.13	MCM8
ENSG00000286235.1	ENSG00000286235
ENSG00000101311.17	FERMT1
ENSG00000101333.19	PLCB4
ENSG00000132623.16	ANKEF1
ENSG00000089177.20	KIF16B
ENSG00000089091.17	DZANK1
ENSG00000235065.1	RPL24P2
ENSG00000278041.1	ENSG00000278041
ENSG00000125814.17	NAPB
ENSG00000197586.13	ENTPD6
ENSG00000279322.1	ENSG00000279322
ENSG00000291100.1	ENSG00000291100
ENSG00000282826.5	FRG1CP
ENSG00000101294.19	HM13
ENSG00000149599.16	DUSP15
ENSG00000275576.1	ENSG00000275576
ENSG00000101350.8	KIF3B
ENSG00000286311.1	ENSG00000286311
ENSG00000175730.8	BAK1P1
ENSG00000101367.9	MAPRE1
ENSG00000260536.1	ENSG00000260536
ENSG00000125967.17	NECAB3
ENSG00000230837.1	RPL31P2
ENSG00000287853.1	ENSG00000287853
ENSG00000101444.13	AHCY
ENSG00000126005.17	MMP24OS
ENSG00000125966.10	MMP24
ENSG00000279253.1	ENSG00000279253
ENSG00000125991.21	ERGIC3
ENSG00000101335.10	MYL9
ENSG00000101079.21	NDRG3
ENSG00000149636.16	DSN1
ENSG00000101347.11	SAMHD1
ENSG00000235044.1	PPIAP3
ENSG00000132793.12	LPIN3
ENSG00000185513.18	L3MBTL1
ENSG00000101049.18	SGK2
ENSG00000223891.7	OSER1-DT
ENSG00000101098.13	RIMS4
ENSG00000101104.13	PABPC1L
ENSG00000244274.9	DBNDD2
ENSG00000101443.18	WFDC2
ENSG00000101473.17	ACOT8
ENSG00000132801.7	ZSWIM3
ENSG00000204044.6	SLC12A5-AS1
ENSG00000124140.15	SLC12A5
ENSG00000213820.3	RPL13P2
ENSG00000196562.16	SULF2
ENSG00000226284.1	ARPC3P1
ENSG00000124212.6	PTGIS
ENSG00000231878.1	SNRPFP1
ENSG00000244687.13	UBE2V1
ENSG00000124208.16	PEDS1-UBE2V1
ENSG00000240849.11	PEDS1
ENSG00000124243.19	BCAS4
ENSG00000230043.1	TMSB4XP6
ENSG00000182463.17	TSHZ2
ENSG00000185834.10	RPL12P4
ENSG00000132819.17	RBM38
ENSG00000254995.4	STX16-NPEPL1
ENSG00000215440.12	NPEPL1
ENSG00000124205.18	EDN3
ENSG00000087495.17	PHACTR3
ENSG00000289537.2	ENSG00000289537
ENSG00000130702.15	LAMA5
ENSG00000101187.16	SLCO4A1
ENSG00000101199.13	ARFGAP1
ENSG00000101213.7	PTK6
ENSG00000197457.10	STMN3
ENSG00000101246.20	ARFRP1
ENSG00000125510.18	OPRL1
ENSG00000286999.1	ENSG00000286999
ENSG00000280071.5	ENSG00000280071
ENSG00000275464.6	ENSG00000275464
ENSG00000280433.2	ENSG00000280433
ENSG00000275993.4	ENSG00000275993
ENSG00000275496.4	ENSG00000275496
ENSG00000278903.5	ENSG00000278903
ENSG00000274276.6	ENSG00000274276
ENSG00000275895.8	ENSG00000275895
ENSG00000280145.3	ENSG00000280145
ENSG00000278878.1	ENSG00000278878
ENSG00000280164.1	ENSG00000280164
ENSG00000280018.4	ENSG00000280018
ENSG00000277067.4	ENSG00000277067
ENSG00000276077.4	LINC03105
ENSG00000278996.1	ENSG00000278996
ENSG00000275708.1	MIR3648-1
ENSG00000277437.1	ENSG00000277437
ENSG00000280800.1	ENSG00000280800
ENSG00000278233.1	RNA5-8SN2
ENSG00000277739.1	5_8S_rRNA
ENSG00000280441.3	ENSG00000280441
ENSG00000275215.1	RNA5-8SN3
ENSG00000286267.1	ENSG00000286267
ENSG00000286146.1	ENSG00000286146
ENSG00000286149.1	ENSG00000286149
ENSG00000264462.1	MIR3648-2
ENSG00000278932.6	ENSG00000278932
ENSG00000275945.1	EIF3FP1
ENSG00000224905.8	ENSG00000224905
ENSG00000249493.1	ANKRD20A18P
ENSG00000277572.1	ENSG00000277572
ENSG00000240755.1	ERLEC1P1
ENSG00000198618.5	PPIAP22
ENSG00000213885.5	RPL13AP7
ENSG00000293050.1	ENSG00000293050
ENSG00000156239.12	N6AMT1
ENSG00000224427.1	ENSG00000224427
ENSG00000142166.15	IFNAR1
ENSG00000237945.9	LINC00649
ENSG00000214914.3	RPL23AP3
ENSG00000226054.2	MEMO1P1
ENSG00000214889.3	RPS9P1
ENSG00000185808.14	PIGP
ENSG00000160193.12	WDR4
ENSG00000233056.4	ERVH48-1
ENSG00000160209.19	PDXK
ENSG00000141959.17	PFKL
ENSG00000184787.19	UBE2G2
ENSG00000236519.2	LINC01424
ENSG00000160256.14	SLX9
ENSG00000223768.4	LINC00205
ENSG00000228930.1	MTCO1P3
ENSG00000142156.16	COL6A1
ENSG00000142173.17	COL6A2
ENSG00000160284.15	SPATC1L
ENSG00000228404.1	ENSG00000228404
ENSG00000239415.1	ENSG00000239415
ENSG00000160310.19	PRMT2
ENSG00000283023.1	FRG1GP
ENSG00000215268.3	ENSG00000215268
ENSG00000215270.3	TOMM40P2
ENSG00000220248.1	ZNF402P
ENSG00000278558.6	TMEM191B
ENSG00000290425.1	PI4KAP1
ENSG00000274602.6	PI4KAP1
ENSG00000275793.1	RIMBP3
ENSG00000234764.2	E2F6P1
ENSG00000128185.10	DGCR6L
ENSG00000273343.1	ENSG00000273343
ENSG00000100023.20	PPIL2
ENSG00000100034.14	PPM1F
ENSG00000228050.1	TOP3BP1
ENSG00000279278.1	ENSG00000279278
ENSG00000274422.1	ENSG00000274422
ENSG00000234630.1	ENSG00000234630
ENSG00000286129.1	ENSG00000286129
ENSG00000272779.1	BMS1P20
ENSG00000211644.3	IGLV1-51
ENSG00000100218.12	RSPH14
ENSG00000290449.1	ENSG00000290449
ENSG00000234928.3	LINC01659
ENSG00000293346.1	ENSG00000293346
ENSG00000228315.12	GUSBP11
ENSG00000290958.1	ENSG00000290958
ENSG00000234353.3	ENSG00000234353
ENSG00000244723.3	ASLP1
ENSG00000291299.2	ENSG00000291299
ENSG00000272578.6	GUSBP11
ENSG00000159496.15	RGL4
ENSG00000290440.2	ENSG00000290440
ENSG00000187792.5	ZNF70
ENSG00000133460.20	SLC2A11
ENSG00000244425.3	RN7SL268P
ENSG00000232545.1	ENSG00000232545
ENSG00000128271.22	ADORA2A
ENSG00000178026.13	LRRC75B
ENSG00000290796.1	ENSG00000290796
ENSG00000100068.15	LRP5L
ENSG00000128203.7	ASPHD2
ENSG00000261188.3	TFIP11-DT
ENSG00000244625.7	MIATNB
ENSG00000231369.1	RPL15P22
ENSG00000235954.9	TTC28-AS1
ENSG00000276150.1	ENSG00000276150
ENSG00000226471.7	ENSG00000226471
ENSG00000225465.10	RFPL1S
ENSG00000214491.9	SEC14L6
ENSG00000225774.2	SIRPAP1
ENSG00000128242.13	GAL3ST1
ENSG00000100029.18	PES1
ENSG00000184792.16	OSBP2
ENSG00000182541.18	LIMK2
ENSG00000198089.16	SFI1
ENSG00000214093.3	ENSG00000214093
ENSG00000232346.1	ENSG00000232346
ENSG00000128276.10	RFPL3
ENSG00000205853.12	RFPL3S
ENSG00000230736.2	ENSG00000230736
ENSG00000128335.14	APOL2
ENSG00000100342.22	APOL1
ENSG00000237668.1	RPS15AP38
ENSG00000100350.16	FOXRED2
ENSG00000100360.15	IFT27
ENSG00000286485.1	ENSG00000286485
ENSG00000133466.14	C1QTNF6
ENSG00000278195.2	SSTR3
ENSG00000100097.12	LGALS1
ENSG00000189060.6	H1-0
ENSG00000100129.18	EIF3L
ENSG00000279738.1	ENSG00000279738
ENSG00000100196.11	KDELR3
ENSG00000179750.16	APOBEC3B
ENSG00000249310.2	APOBEC3B-AS1
ENSG00000100316.16	RPL3
ENSG00000100321.15	SYNGR1
ENSG00000226085.3	UQCRFS1P1
ENSG00000172404.5	DNAJB7
ENSG00000167074.15	TEF
ENSG00000293428.1	C22orf46P
ENSG00000184208.13	C22orf46P
ENSG00000159958.7	TNFRSF13C
ENSG00000283829.1	MIR378I
ENSG00000198951.12	NAGA
ENSG00000189306.11	RRP7A
ENSG00000182841.15	RRP7BP
ENSG00000234009.1	RPL5P34
ENSG00000226328.8	NUP50-DT
ENSG00000100376.12	FAM118A
ENSG00000205643.11	CDPF1
ENSG00000100416.15	TRMU
ENSG00000128159.12	TUBGCP6
ENSG00000288871.2	ENSG00000288871
ENSG00000100429.18	HDAC10
ENSG00000188130.14	MAPK12
ENSG00000100239.16	PPP6R2
ENSG00000205560.14	CPT1B
ENSG00000254413.8	CHKB-CPT1B
ENSG00000100288.20	CHKB
ENSG00000008735.14	MAPK8IP2
ENSG00000100299.18	ARSA
ENSG00000291064.1	RPL23AP7
ENSG00000079974.19	RABL2B
ENSG00000184319.19	RPL23AP82
ENSG00000286431.1	ENSG00000286431
ENSG00000101846.9	STS
ENSG00000006757.12	PNPLA4
ENSG00000291314.1	ENSG00000291314
ENSG00000197582.5	GPX1P1
ENSG00000087842.11	PIR
ENSG00000215313.3	RPL6P30
ENSG00000086712.13	TXLNG
ENSG00000102054.18	RBBP7
ENSG00000265465.1	MIR4768
ENSG00000225882.1	LINC01456
ENSG00000147010.19	SH3KBP1
ENSG00000184368.16	MAP7D2
ENSG00000174028.6	FAM3C2P
ENSG00000238103.4	RPL9P7
ENSG00000169306.11	IL1RAPL1
ENSG00000236285.1	NPM1P8
ENSG00000233921.2	RPS15AP40
ENSG00000223723.1	TFDP1P2
ENSG00000156298.13	TSPAN7
ENSG00000228232.1	GAPDHP1
ENSG00000182220.15	ATP6AP2
ENSG00000216866.5	RPS2P55
ENSG00000237875.1	ENSG00000237875
ENSG00000237206.1	IMPDH1P4
ENSG00000235587.2	GAPDHP65
ENSG00000196741.5	LINC01560
ENSG00000101940.18	WDR13
ENSG00000102096.10	PIM2
ENSG00000068308.15	OTUD5
ENSG00000279155.1	ENSG00000279155
ENSG00000288908.1	ENSG00000288908
ENSG00000068400.14	GRIPAP1
ENSG00000102003.12	SYP
ENSG00000122824.11	NUDT10
ENSG00000187243.17	MAGED4B
ENSG00000270497.1	ENSG00000270497
ENSG00000158571.11	PFKFB1
ENSG00000234466.1	HDGFL3P1
ENSG00000237748.1	UQCRBP1
ENSG00000286977.1	ENSG00000286977
ENSG00000165591.7	FAAH2
ENSG00000198205.7	ZXDA
ENSG00000236852.1	SSBL2P
ENSG00000235437.10	LINC01278
ENSG00000089472.18	HEPH
ENSG00000169083.18	AR
ENSG00000228125.2	AKIRIN1P2
ENSG00000213740.2	SERBP1P1
ENSG00000089289.16	IGBP1
ENSG00000184481.17	FOXO4
ENSG00000147140.17	NONO
ENSG00000147166.11	ITGB1BP2
ENSG00000147133.18	TAF1
ENSG00000213018.2	PABPN1P1
ENSG00000242732.6	RTL5
ENSG00000225471.5	TPT1P15
ENSG00000186462.9	NAP1L2
ENSG00000230311.2	TOMM20P4
ENSG00000230146.1	SEPHS1P4
ENSG00000230590.13	FTX
ENSG00000225470.9	JPX
ENSG00000274430.1	ENSG00000274430
ENSG00000276784.1	ENSG00000276784
ENSG00000228492.2	RAB11FIP1P1
ENSG00000213269.2	RPS6P26
ENSG00000094841.14	UPRT
ENSG00000102383.14	ZDHHC15
ENSG00000215105.4	TTC3P1
ENSG00000147145.14	LPAR4
ENSG00000078596.11	ITM2A
ENSG00000215093.3	EEF1A1P29
ENSG00000237506.3	RPSAP15
ENSG00000229132.2	EIF4A1P10
ENSG00000225912.1	RPL26P36
ENSG00000234322.1	ST13P18
ENSG00000281566.4	LINC03077
ENSG00000230592.2	RPSAP8
ENSG00000102359.9	SRPX2
ENSG00000238116.2	RAD21P1
ENSG00000126953.8	TIMM8A
ENSG00000184867.14	ARMCX2
ENSG00000158164.7	TMSB15A
ENSG00000198908.12	GPRASP3
ENSG00000133169.6	BEX1
ENSG00000204065.3	TCEAL5
ENSG00000123570.4	RAB9B
ENSG00000231728.5	TMSB15B-AS1
ENSG00000231787.4	H2BP9
ENSG00000234345.2	ELF2P1
ENSG00000235946.2	H2BW3P
ENSG00000269743.3	SLC25A53
ENSG00000189108.14	IL1RAPL2
ENSG00000133138.20	TBC1D8B
ENSG00000198088.10	NUP62CL
ENSG00000197565.17	COL4A6
ENSG00000275110.1	ENSG00000275110
ENSG00000077264.17	PAK3
ENSG00000225031.1	EIF4BP7
ENSG00000182508.14	LHFPL1
ENSG00000235244.6	DANT2
ENSG00000234785.1	EEF1GP5
ENSG00000229335.2	DANT1
ENSG00000230170.1	HNRNPA1P28
ENSG00000077713.19	SLC25A43
ENSG00000237903.1	ENSG00000237903
ENSG00000290163.1	ENSG00000290163
ENSG00000290164.1	ENSG00000290164
ENSG00000290165.1	ENSG00000290165
ENSG00000232054.1	NPM1P34
ENSG00000198354.7	DCAF12L2
ENSG00000230916.2	MTCO1P53
ENSG00000232177.1	MTND4P24
ENSG00000213468.7	FIRRE
ENSG00000241418.1	MCRIP2P1
ENSG00000227008.2	RPS24P19
ENSG00000169446.6	MMGT1
ENSG00000230079.1	STK24P1
ENSG00000129675.16	ARHGEF6
ENSG00000214748.2	ENSG00000214748
ENSG00000179542.16	SLITRK4
ENSG00000231686.1	ANKRD11P2
ENSG00000241769.7	EOLA1-DT
ENSG00000197620.11	EOLA1
ENSG00000197021.9	EOLA2
ENSG00000235703.7	EOLA2-DT
ENSG00000160131.14	VMA21
ENSG00000011677.13	GABRA3
ENSG00000268089.3	GABRQ
ENSG00000183837.10	PNMA3
ENSG00000235961.6	PNMA6A
ENSG00000067829.20	IDH3G
ENSG00000198910.14	L1CAM
ENSG00000177854.8	TMEM187
ENSG00000013563.14	DNASE1L1
ENSG00000071889.17	FAM3A
ENSG00000160211.20	G6PD
ENSG00000269335.7	IKBKG
ENSG00000288722.1	F8A1
ENSG00000292344.1	PLCXD1
ENSG00000292358.1	GTPBP6
ENSG00000292327.1	PPP2R3B
ENSG00000292328.1	RPL14P5
ENSG00000292332.1	IL3RA
ENSG00000292334.1	SLC25A6
ENSG00000292339.1	ASMTL
ENSG00000292343.1	AKAP17A
ENSG00000292345.1	ZBED1
ENSG00000290840.1	XGY2
ENSG00000129824.16	RPS4Y1
ENSG00000231341.1	VDAC1P6
ENSG00000235001.3	EIF4A1P2
ENSG00000235175.1	RPL26P37
ENSG00000293442.1	PRKY
ENSG00000099725.15	PRKY
ENSG00000235649.2	MXRA5Y
ENSG00000229465.1	ACTG1P11
ENSG00000279274.2	ENSG00000279274
ENSG00000279115.2	ENSG00000279115
ENSG00000237917.1	PARP4P1
ENSG00000210049.1	MT-TF
ENSG00000211459.2	MT-RNR1
ENSG00000210077.1	MT-TV
ENSG00000210082.2	MT-RNR2
ENSG00000198888.2	MT-ND1
ENSG00000198763.3	MT-ND2
ENSG00000210140.1	MT-TC
ENSG00000210144.1	MT-TY
ENSG00000198712.1	MT-CO2
ENSG00000228253.1	MT-ATP8
ENSG00000198899.2	MT-ATP6
ENSG00000198938.2	MT-CO3
ENSG00000210164.1	MT-TG
ENSG00000198840.2	MT-ND3
ENSG00000198886.2	MT-ND4
ENSG00000198695.2	MT-ND6
ENSG00000198727.2	MT-CYB
ENSG00000210195.2	MT-TT
