Supplementary table 2_3: Pearson correlation results of N-RNA			
TMED4	AMDHD2		
SOCS3	ZNF732		
VPS37D	NBR2		
PCDHGB1	KRT8P47		
CTBP1-AS	THAP9		
ARHGAP6	AC026356.2		
AMOTL1	LINC01409		
TBC1D20	OR2H1		
RPL6	MME-AS1		
FAM171A1	ARGFX		
CHCHD6	THOC1		
CTNNA2	AC011997.1		
GPC6	FAM83G		
SMYD2	AP000437.1		
SEPSECS	AC127070.4		
NFATC3	RSKR		
AL138689.1	KRT18P20		
JAM3	AP000640.1		
SIK1B	AC004797.1		
LINC01500	ALDH6A1		
NAT14	AC022784.5		
ANGPT2	AC145207.8		
RPRD1B	NPSR1		
AZIN2	GSPT2		
PLPP4	PGAM1P8		
CLDN11	ACOXL-AS1		
PRXL2A	LINC02465		
BCO1	AC079804.3		
RIT1	FAM155B		
CROT	AL590428.1		
USP3-AS1	LINC02595		
AC110015.1	AL157414.1		
ZC3H8	AC097065.2		
WDR31	SLC17A5		
PRSS35	AC120114.2		
SV2C	HMGB3P24		
ZNRD1	PRKCI		
MMAB	SLC35A3		
ZNF799	S100A16		
SMOC1	AC092757.2		
CCDC22	LINC00304		
ALDH2	PON1		
AC074091.2	AC011511.5		
XXYLT1	DRAIC		
TRIM16	SNTN		
ADAMTS9	AL049840.5		
LRP2	RN7SL471P		
AC004803.1	THRB-IT1		
NEDD1	ARHGAP44		
AL138885.3	AC009495.3		
CUL7	AC000072.1		
ENPEP	FAT1		
RNF144A	CAPN12		
SPHK1	TNNT2		
ELP4	RN7SL793P		
RHPN1-AS1	AC009061.1		
CCNDBP1	SLC2A13		
NOTUM	UBE2G1		
AL137802.2	CYP26C1		
DPCD	AL021937.6		
AC099522.2	AL353796.2		
AC073508.2	ST6GAL1		
TRIM52-AS1	TMEM184A		
ZNF558	MIRLET7D		
SNN	TDRD5		
AC131888.1	CPNE9		
SPACA9	C1orf87		
PCSK6	AC087245.1		
TAF1A-AS1	RNU1-101P		
PTPN18	ADM5		
LINC00869	SERPINB9		
BIN1	TBX6		
KLHL7-DT	ERICH1		
ERGIC3	AP006621.4		
VIM	AL160271.2		
TFAP2B	AP002008.2		
AL049834.1	MTATP6P2		
ATP2B1-AS1	ZBTB42		
AL133415.1	AC091820.1		
PDE1B	MAN2A1		
NR2F2-AS1	NANOGP1		
FUNDC2P2	DCAF12L1		
IER5L	SNORD116-14		
AC119674.2	SNORD109A		
NUDT11	AC211476.9		
VIM-AS1	LRRFIP1		
ASXL1	SPG7		
HHIP-AS1	RNU7-154P		
H1FX-AS1	PGGHG		
LINC00404	CTAGE9		
TTC23	AL139289.2		
AC051619.5	HLA-H		
PIGZ	AC097468.3		
ILDR2	PNMA6F		
AL356776.2	SLC52A1		
GRK5	NANOGP2		
AC067930.1	DIAPH2		
BNIP1	AC005261.2		
EEF1DP1	RPAP1		
AC016355.1	PHKA2-AS1		
KLHL6	MAF		
CRB2	SLC14A2		
CTBP1	AC084756.1		
SCDP1	AC092650.1		
DOCK10	AP003032.2		
SCUBE2	AC007218.1		
TBC1D30	PLA2G2A		
RAP1GDS1	C15orf54		
TTC28	AC025423.1		
AC012363.2	CNFN		
AC010422.8	ZNF341		
PCDHGC5	KRT18P1		
FOXO3B	AC148477.3		
ZNF777	AC106872.12		
MIR3605	IL12B		
RNF212B	AC011726.2		
PWWP3B	MTATP8P2		
MYLK-AS1	PLAC9		
SLC25A24	NT5CP1		
PELI3	AC004241.4		
TSPAN14	LINC00665		
AL121977.2	REXO1		
CHMP3	BNIP2		
TRIM16L	AC114808.2		
LINC01414	RNU6-494P		
LINC00672	C1QA		
PIK3C2B	AKAP12		
NAALAD2	AL162727.1		
AC067930.5	RPS6KA1		
FBLN7	CARD11-AS1		
PCDH19	LINC01192		
GLI3	LYNX1		
AP002761.3	AC084834.1		
MAPK3	ZNF750		
ZNF343	MRPS30		
FBN1	AC022167.2		
LPAR6	PARP15		
WNT5B	ZP4		
CDK16	AC105233.5		
KCTD20	TIAF1		
FBXW9	AP001476.1		
DRP2	PEF1-AS1		
PAX3	LINC00305		
SEPTIN11	IKBKE		
SMARCE1	FAM120A		
CRIP1	DNPEP		
ZNF440	ESF1		
ARHGAP28	KRT15		
ELOVL2	ASLP1		
ZNF436-AS1	C10orf105		
NKAPD1	DHFRP3		
PPIE	MBTD1		
AC010768.1	CLEC4GP1		
AL022069.3	SLC34A3		
CCNG2	APOA2		
AC080038.4	AL162591.2		
BCAR3	AC092701.2		
UBE2E3	AC055720.2		
PRR3	SOCS5P4		
FAM149B1	CCDC18		
AC098484.3	AL390726.3		
AL162231.4	GATA3		
NFKBIL1	AC097520.1		
TSEN15	AC098850.4		
VPS16	AC003070.1		
MTHFSD	HCLS1		
COLGALT1	AL033519.4		
UBOX5	OR7E126P		
PLCH1	NTSR2		
RPS11P5	ABTB2		
H2AZ2	AL031848.1		
H1-10	C8orf82		
AC009951.6	PDLIM3		
ZEB2-AS1	TNFAIP8L3		
DDHD2	AC025881.1		
COL11A1	AC010641.1		
SCD	UBE2K		
AC027644.3	AC003101.3		
MZT2B	JMY		
TP53TG1	AL023877.1		
SIK1	CHCHD2P7		
HHAT	AL133260.2		
NEK6	KCNE4		
ATG7	TES		
EPB41L5	AP002884.2		
DOK1	AC008750.2		
ZNF438	SCO1		
PMVK	AL136981.1		
AL928654.3	FLT3		
HES5	SYT3		
CIRBP	ZFP57		
RTN4RL1	AP001793.1		
PIGL	AC008040.2		
CUEDC2	AC034268.2		
RNF103-CHMP3	EPSTI1		
BGN	DEF8		
LINC00535	AC021146.12		
NT5C3A	BTNL3		
USP4	ATP5MFP1		
CCDC80	ALG3		
DLC1	WASL		
CENPV	PRUNE1		
CFAP77	KCTD14		
ZNF385A	AL132780.4		
MSRB2	KIF12		
AP002383.2	TMEM220		
ELFN1	AL031705.1		
SIMC1	AC134407.3		
RCOR2	AL590282.1		
TPBG	NPIPB5		
ANTXR2	AC120498.5		
GSTM1	CTTN		
FAM210B	AC068831.6		
ITPRIPL2	NUDT6		
AC113410.5	PCK2		
JAG1	OR5H6		
MACROH2A2	Z94721.3		
ZNF709	CLEC14A		
BMP5	EOGT		
AMZ2	LINC00534		
NT5C3B	ZFP36L2		
AC005045.1	WASHC2C		
COLGALT2	HSPA8P15		
HNRNPUL2	TMEM132B		
SHF	GCLM		
METTL9	ANXA3		
EMID1	AL353747.2		
PHC2	ARF1P2		
GNE	TRG-AS1		
TNFRSF19	AP000356.3		
HYMAI	NOX3		
MRC2	SLC1A7		
SPSB4	SYNPO2		
C1orf198	AC015908.2		
EPHA7	FAM24B		
AC110285.4	CNIH3-AS2		
FAM189B	LINC01356		
ARL4C	CYCSP52		
FADS1	FGD4		
NSD2	STAG2		
AC008758.1	LHCGR		
RETSAT	RBP7		
TSPAN18	DPPA5		
DNAJC1	MTND2P28		
SOX3	AL627309.6		
AC012640.4	AHSP		
SEPTIN8	AP003072.3		
PRPSAP1	HLA-DQB1-AS1		
EXT2	CRIP3		
DENND2B	AC004233.1		
UBE2R2	AC093627.4		
GREB1	ABCA9-AS1		
FAM92A	TMEM52		
NUAK2	SUB1P2		
BOC	SYNGAP1-AS1		
PIAS1	THTPA		
CD82	LGR4-AS1		
AC004540.1	CEBPD		
CMTR1	TASP1		
LRRC20	OR10A3		
TMEM242	CD209		
RCN1P2	PIK3R5		
LRRC49	AC004491.1		
AC002524.1	AC144450.1		
XPC	STRIP2		
IDH2	NRXN1		
DCAF12	UNC93B1		
LMO3	EIF3KP1		
BAHCC1	PCDHGB8P		
SGCE	ADM2		
COPZ1	FGFR1OP		
LRRC8C	CCDC110		
LFNG	CRHBP		
FBXL14	GSX1		
COL2A1	PATL2		
PCDHGC3	MTA3		
ZBTB16	CD19		
LOXL3	DSTN		
PDLIM4	C3P1		
CNTFR	SGK3		
RNF122	AC010615.1		
ZNF706	VWA2		
TMEM169	MYL7		
CEMIP2	TRIP6		
NAV3	ITGA6		
DMRTA1	PP2D1		
TMSB15A	EFCAB10		
AC027601.6	SLC5A5		
PARP16	EEF1AKMT4		
NUAK1	AL691482.4		
ZNF710	RRP15		
WASF3	C5orf60		
AL159978.1	ZDHHC11		
FKBP7	FCHSD1		
IGDCC3	NANOGP7		
FYN	ALDH3B2		
GYPC	AC009090.6		
FUNDC2	ITGA3		
MLLT3	ACTN1		
EFNB1	FRAS1		
	CACNG7		
	AL135999.1		
	GNPNAT1		
	PSTK		
	RAB15		
	DGKA		
	ACOT11		
	FES		
	TEX21P		
	CDKL5		
	C16orf74		
	ARHGEF35-AS1		
	AP003071.3		
	WBP2		
	AC008026.3		
	AL022323.3		
	IL15RA		
	ALX1		
	NANOG		
	AC025271.4		
	WRN		
	POU2AF1		
	VN1R83P		
	LINC01637		
	PLA2G12AP1		
	CLCNKA		
	AC005479.2		
	GRID2IP		
	AC084809.1		
	DACT2		
	PROM1		
	AK5		
	CD38		
	AC092053.3		
	MIR600HG		
	AC138393.1		
	XIAPP3		
	PPP1R13L		
	AC008751.2		
	MAPK13		
	AC097520.2		
	IL22RA1		
	AC010319.4		
	AC017050.1		
	MSANTD3-TMEFF1		
	AC027801.1		
	MYO1A		
	SALL1		
	AL359220.1		
	NR1H2		
	RNA5SP515		
	AL121753.2		
	AP003068.2		
	CTSD		
	INKA2-AS1		
	SAMD4B		
	AC012354.6		
	PIK3CD		
	CHML		
	CTCFL		
	AC074386.1		
	PCED1B-AS1		
	AF107885.2		
	AC009088.1		
	KRT8P3		
	AC148477.4		
	AC242988.1		
	MARCHF3		
	COLCA1		
	LINC01611		
	LINC00605		
	ADTRP		
	PADI3		
	AL049840.6		
	AC016168.2		
	AC011825.3		
	MOG		
	SNAP23		
	BICRAL		
	CH25H		
	AP5B1		
	AC097493.4		
	AL136221.1		
	CECR7		
	BHMG1		
	AC090616.1		
	C10orf82		
	CD52		
	SAV1		
	HERC6		
	MIR6858		
	TATDN2P2		
	SPI1		
	HSPE1P13		
	GPR50		
	SNORD93		
	SPTBN5		
	AC008105.2		
	OR14A16		
	AL590705.1		
	TUSC8		
	AP001065.4		
	AL050331.2		
	AC120498.10		
	KANSL1L		
	GMEB1		
	ITSN2		
	AC063977.6		
	MSH2-OT1		
	KLK10		
	NCEH1		
	USP31		
	PRR26		
	AC009831.1		
	AC100810.7		
	TRBC2		
	AC012498.2		
	C10orf55		
	AC117394.2		
	AC004678.2		
	LINC00428		
	C8orf88		
	OPLAH		
	PSORS1C2		
	AL512274.1		
	GNG13		
	ZNF888		
	FAM71E2		
	LINC01630		
	CAVIN4		
	NPIPA7		
	OR52N2		
	DHRS2		
	KRT8P17		
	AP000289.1		
	RNA5SP477		
	AC090515.5		
	AC093627.6		
	RBM28		
	PTPN2		
	F12		
	MOB4		
	RSU1		
	BEND4		
	IGBP1-AS1		
	MTATP8P1		
	MRGPRG		
	FBXO36-IT1		
	SLC38A2		
	GNB5		
	LINC02523		
	LYPLA1		
	C22orf34		
	POU5F1P5		
	RHAG		
	ZNF385D-AS1		
	TSSC2		
	AL157871.6		
	AC011416.1		
	AC093627.22		
	LINC02671		
	LINC01829		
	GFOD1		
	KCNS3		
	TMBIM1		
	RPL13P5		
	MIGA2		
	AL355304.1		
	CACNB2		
	LNCPRESS2		
	CPEB1-AS1		
	RN7SL329P		
	DHRS3		
	DUSP27		
	NDUFB8P2		
	AC009093.8		
	LRRC38		
	MIR3972		
	SLC45A4		
	VGLL3		
	TNKS2		
	CNIH4		
	RRBP1		
	AP003969.2		
	KRT18P17		
	GAU1		
	UTS2		
	HLA-DQB1		
	SIRT5		
	AL161668.1		
	YPEL4		
	SOX15		
	AC127024.5		
	GPR4		
	LINC02144		
	LPAR5		
	NMRK1		
	ITGA6-AS1		
	FP236241.2		
	AC007666.1		
	AL445183.3		
	FGD6		
	RNU6-1198P		
	SIGLEC10		
	SASH1		
	PDCL3P4		
	JADE1		
	SLC16A5		
	AC003102.1		
	ATG5		
	AL139317.3		
	FMN1		
	STX18-AS1		
	CADM2-AS1		
	NPIPB15		
	AC027088.2		
	AZIN1		
	C2orf69		
	AC011473.2		
	C2CD4D-AS1		
	TMEM191A		
	AC096759.2		
	TBK1		
	ACTN4		
	SLC13A5		
	PRICKLE1		
	ZNF718		
	PLIN5		
	AL138720.1		
	PTPRG		
	PLAU		
	DPEP3		
	NCKAP1		
	ZMYND8		
	POLR3GP2		
	AC097376.3		
	RN7SL803P		
	MYO1F		
	AC004692.1		
	Z93015.1		
	EMBP1		
	DNMT3A		
	SPIN3		
	PNKP		
	ZIC2		
	FO680682.1		
	TTF2		
	AC009127.1		
	GRID2		
	PDZD2		
	AC013356.3		
	GSTO2		
	ZDHHC19		
	RPRD1A		
	SPTBN1		
	LINC01106		
	NRAV		
	CLTRN		
	STRN3		
	AC026356.1		
	TMEM120B		
	AL691432.4		
	TMEFF1		
	FAM90A27P		
	PHYHD1		
	NARS1		
	IQGAP1		
	AC007368.1		
	COL6A5		
	AC068580.4		
	FCRL5		
	FAM102A		
	WDR44		
	PRKD2		
	PACSIN1		
	CCNT2-AS1		
	AC073429.2		
	DRAM1		
	AP001266.1		
	FCGRT		
	MEG9		
	CAD		
	C10orf88		
	AC084809.2		
	HLA-DPA3		
	AC097369.2		
	GNPTAB		
	FGF4		
	TLR3		
	SLC8B1		
	AC079799.2		
	ATP2A2		
	CDIPTOSP		
	YTHDF3		
	PDZD3		
	AC011495.2		
	CRYGFP		
	Z82246.1		
	AC018992.1		
	MYZAP		
	BST1		
	NKX2-4		
	MIR3663HG		
	PPP4R4		
	ASTL		
	AC007679.2		
	C19orf84		
	PCDHA11		
	RPL31P15		
	ANGEL2		
	FOXA3		
	AL356652.1		
	AC016168.1		
	ALS2CL		
	HBA2		
	MAGEB2		
	NPW		
	SMAGP		
	TYRO3		
	TVP23C		
	KRTAP12-1		
	PRKG1		
	RN7SKP75		
	CYP4B1		
	AC018362.1		
	AC145676.1		
	NDUFA3		
	SLC27A6		
	MTMR7		
	FGFR1		
	LGR4		
	AL499602.1		
	PYDC1		
	KRT18P9		
	ARHGEF26		
	DYSF		
	AL158198.1		
	ZNF331		
	PLCB2		
	BCL2L14		
	LINC00523		
	FAM169A		
	AC027763.2		
	TDRG1		
	AL365273.2		
	KC877982.1		
	GTPBP10		
	ZNF552		
	AC005551.1		
	LINC02275		
	SMIM3		
	AC005392.3		
	VCL		
	PLEKHF2		
	AL031666.2		
	AC080023.1		
	AC020922.1		
	MRE11		
	TPP1		
	AL353637.2		
	CTSA		
	NQO2		
	CASC20		
	AC243830.2		
	LINC01249		
	DNAJC5G		
	TRNT1		
	AC106897.2		
	AC136628.4		
	ZNF202		
	GPR143		
	ZFHX2-AS1		
	INHBA		
	AC083805.3		
	AL158071.3		
	ECE2		
	LINC01429		
	RBPMS-AS1		
	CDK3		
	APOBEC3B		
	MROH1		
	AC021945.1		
	ATG2A		
	AC020907.5		
	ANXA4		
	MT1G		
	AC010624.2		
	AC010307.2		
	AC021851.1		
	LINC01936		
	GNGT2		
	AC015921.1		
	FAM124B		
	SLC66A3		
	DDX43		
	FUT2		
	AL079301.1		
	CBLL1		
	MARK2		
	CLCF1		
	TRPM7		
	FAM122B		
	RABEP2		
	GOLPH3L		
	DPPA3P2		
	KDSR		
	ALG1L5P		
	TGFBI		
	SDR42E2		
	OMA1		
	ZNF845		
	HTR1D		
	LRRC8E		
	ZFAND6		
	MFSD3		
	MEPE		
	PHLDA2		
	SNORD116-27		
	CYTH4		
	SOD3		
	AC097625.2		
	SLC7A3		
	SLC5A10		
	PIAS3		
	NLRP10		
	AC093895.2		
	TMED10P2		
	MUC6		
	ATP12A		
	C4orf50		
	EBLN3P		
	HPAT5		
	PIWIL3		
	AC102945.2		
	MCCC2		
	MED14OS		
	SLC44A1		
	LINC02814		
	CITED2		
	NPIPB14P		
	ADAMTS14		
	NKX3-1		
	MGST3		
	MINDY2		
	AC004774.3		
	TMEM266		
	AC079601.2		
	KCNK17		
	CLDN23		
	OLFML2A		
	CAPZB		
	AC008991.1		
	B3GNT3		
	MIR4724		
	DENND2D		
	RN7SL202P		
	BEND3		
	AC106875.1		
	ANAPC4		
	AC019193.2		
	METTL4		
	GSTM3P1		
	AP001626.1		
	LINC00906		
	EPS8L2		
	USP32P1		
	MUC3A		
	ANKRD10-IT1		
	LINC00052		
	CDX4		
	ST8SIA6-AS1		
	AC068020.1		
	AC022150.2		
	DLGAP1-AS5		
	MTMR12		
	KRTAP13-4		
	NUTM1		
	LINC01122		
	NOCT		
	DRD3		
	FLVCR2		
	BLVRA		
	ADO		
	PAGE4		
	TRIM37		
	TMEM165		
	AC012354.9		
	AC093904.2		
	SEMA4A		
	TAC3		
	AC239809.3		
	REPS2		
	GSR		
	PI15		
	LAIR1		
	USHBP1		
	AC136628.3		
	AC010378.2		
	AC092053.4		
	AL157871.1		
	MGST1		
	OR2I1P		
	ITGAX		
	SH2D4A		
	OSBPL10-AS1		
	CDYL		
	AC051635.1		
	GPR50-AS1		
	MIR298		
	AC015818.2		
	C9orf92		
	PHBP19		
	AC016168.5		
	AL645933.4		
	MT1P1		
	AP001610.2		
	MICE		
	MDN1		
	PCDH11X		
	AL136418.3		
	SERPINA11		
	AC093827.4		
	GSDMD		
	AC125388.1		
	NKAPP1		
	CCDC78		
	AC016526.2		
	ZRSR2		
	PTGDR		
	TRIM33		
	AC092338.3		
	IGFBP3		
	SLC25A3P1		
	AC148477.5		
	KCNK15		
	CHMP1B		
	LINC00402		
	FBXO46		
	NUTM2G		
	CEACAM19		
	AC026341.3		
	IZUMO2		
	CCDC172		
	TRIOBP		
	HLA-F		
	PKDCC		
	RAB37		
	USH1C		
	AC092617.1		
	CACNA1B		
	AC087633.1		
	DAND5		
	LINC01226		
	SYT2		
	SPDYC		
	TLR8-AS1		
	FAM95C		
	ABHD17C		
	HSPB2-C11orf52		
	ARHGAP12		
	HTRA4		
	CPNE7		
	CAMKMT		
	HSPBAP1		
	PXN		
	TPSD1		
	FZD5		
	HCG18		
	AC131009.4		
	NOS1		
	FHOD1		
	ASMT		
	AL772363.1		
	CDC42EP3		
	STAC2		
	AL139039.2		
	RNU6-146P		
	AC006330.1		
	JPH3		
	CUL4A		
	OR5H8		
	AC005077.4		
	ABHD18		
	TMEM249		
	DYNLRB1		
	FXYD5		
	LINC00578		
	AC073210.3		
	SPRY4		
	OFD1		
	RTL1		
	SLC16A1-AS1		
	RNA5SP48		
	BX640514.2		
	DNMT3L		
	AL353052.2		
	PRM1		
	C9orf135		
	KRT18P33		
	RAB20		
	AL033504.1		
	INPP5D		
	RPS20P33		
	ANKRD12		
	KRT18P31		
	ZFYVE26		
	AC100793.1		
	SIRT1		
	APPL1		
	ERBB2		
	SIX3		
	RALGPS1		
	AC099482.2		
	EMC3-AS1		
	AC079360.1		
	SYCP1		
	AC009093.3		
	TDGF1		
	MT1H		
	CYP20A1		
	UCHL1		
	MAP4K1		
	SOX2		
	NEUROG3		
	GRIK5		
	NFATC2IP		
	MIR935		
	TSPEAR-AS2		
	STX6		
	RNF44		
	ITGAL		
	RYR1		
	ARHGEF34P		
	AC020907.1		
	SPATC1		
	PLCG2		
	AL512590.2		
	TPRG1L		
	BPTF		
	MEMO1		
	EDN3		
	OSBPL11		
	RIF1		
	ARHGAP42		
	C3		
	FRK		
	AL139421.1		
	PADI1		
	PRLR		
	AC108749.1		
	RAB7A		
	AL445426.1		
	CASC17		
	TBC1D31		
	DGAT2		
	AC009961.1		
	AL355916.3		
	MBD2		
	SLC9A3R1		
	SLC9A7P1		
	PTPN11		
	MYO3A		
	SENP6		
	LINC01833		
	NANOGP8		
	FGFR4		
	PITPNM3		
	ICAM1		
	HSPE1P27		
	FERMT2		
	STRC		
	COL4A4		
	SHISA8		
	CXCL5		
	GLP1R		
	AC005838.3		
	CNTD1		
	TESC		
	PTPN4		
	HLA-DPB2		
	AC104304.2		
	SLC22A2		
	CAPRIN2		
	AC016168.4		
	PPP1R13B		
	ANGPTL6		
	AC092611.1		
	Z84468.1		
	CCDC120		
	ACVR1C		
	RCC2		
	AC064802.1		
	AC003688.2		
	PAPSS2		
	AC093726.1		
	AC108721.2		
	PPP2R5A		
	NR2E3		
	RBM46		
	ANKRD24		
	GSTT4		
	FERMT1		
	CLEC4D		
	APELA		
	AC124319.1		
	SORL1		
	AC092850.1		
	IRS2		
	BX539320.1		
	FOXI1		
	SLC29A3		
	GABRD		
	GTF2IP7		
	USH1G		
	INO80D		
	AC106795.2		
	SEPHS2		
	DMXL1		
	CYB5A		
	ARHGEF15		
	EPPIN		
	NEDD4L		
	RN7SL32P		
	PCOLCE-AS1		
	AC125437.1		
	FOXN3		
	AL138478.1		
	GRB14		
	GABRG1		
	SELENOV		
	AC004846.1		
	AL138900.2		
	AL442067.2		
	SLC15A2		
	ANOS2P		
	ADRA2A		
	AC084816.1		
	PRSS21		
	PROKR1		
	AC087623.3		
	RFLNB		
	TEX13C		
	ZNF394		
	WEE1		
	MROH3P		
	LIMA1		
	TDGF1P3		
	AL033397.2		
	AL590705.3		
	CREBL2		
	ADGRE2		
	TUBB6		
	BCAS1		
	PLSCR1		
	HTR1F		
	LINC02128		
	POU5F1B		
	SYNGAP1		
	CDA		
	TREHP1		
	ITGB2-AS1		
	BLVRB		
	HTR6		
	SSTR3		
	AL162725.2		
	DEDD		
	AC092070.2		
	KLC3		
	TYW5		
	LINC02328		
	DES		
	TRNP1		
	AC079329.1		
	RENBP		
	UCMA		
	CLUHP3		
	AP006294.2		
	CYCSP10		
	GRN		
	TRPC5		
	LLGL2		
	GIGYF1		
	PDE3A		
	FOXI3		
	LINC01232		
	AC243964.4		
	DLX3		
	GSE1		
	SATB1-AS1		
	COL16A1		
	FAAH2		
	FAM135A		
	OR10AB1P		
	LARP4		
	IRAK3		
	RGS2		
	PRCD		
	KIN		
	AC017007.3		
	AC104333.4		
	AC087641.1		
	CARNMT1		
	RCC2-AS1		
	AC092068.3		
	MLN		
	PRR12		
	SPIN1		
	OXER1		
	IL20RA		
	KDM4A		
	AC078852.2		
	AP003108.5		
	ACP7		
	PYY		
	AC127526.2		
	FAM174B		
	DHTKD1		
	GAPDHP37		
	AL158212.4		
	PIEZO1		
	CIPC		
	MALL		
	MAP1S		
	MTCO2P2		
	AL137127.1		
	AC005753.1		
	PPP1R12A		
	AC097709.1		
	AC119427.1		
	AC092902.5		
	AC093866.1		
	THBS2		
	KRAS		
	FAM222B		
	TSPEAR		
	PROCR		
	FAM111A-DT		
	AP003498.3		
	OR7E128P		
	SNX25P1		
	GNA15		
	PELP1		
	AC090607.2		
	AL591506.1		
	ELF3		
	AC011944.1		
	DGAT2L7P		
	JPH1		
	HMX3		
	Z82243.1		
	ATP2C1		
	AC015908.7		
	PRAG1		
	SHISA2		
	ADGRL1		
	DSG2		
	TDRD10		
	RBPMS		
	BICDL1		
	DLGAP2		
	DSG2-AS1		
	PWWP2A		
	RNU6-880P		
	NCMAP-DT		
	AC124312.3		
	EPS8L1		
	AC012354.8		
	PARVG		
	SERPINB3		
	HSD11B2		
	AL121759.1		
	ACE		
	ERP27		
	AL137002.1		
	NGF		
	PRLHR		
	RND2		
	ADCY10P1		
	AC083805.1		
	MLXIPL		
	FAM189A2		
	SLC36A2		
	MB21D2		
	SH3BP4		
	TACSTD2		
	AL138918.1		
	AC092279.2		
	BMP4		
	PSIP1		
	Z84492.1		
	SIPA1		
	CLPX		
	CDYLP1		
	IFIH1		
	SEL1L3		
	PRRT3-AS1		
	JARID2		
	AF228730.4		
	DBNDD2		
	KCNMA1-AS1		
	AC093627.1		
	AC020658.6		
	SLC30A1		
	NPAT		
	RGS9		
	AL592430.2		
	RSPO4		
	PLEKHN1		
	AL591030.1		
	AC008760.2		
	CDHR3		
	MIR222HG		
	AC073648.7		
	PHOSPHO2		
	COL5A3		
	AL357140.4		
	VDAC1P13		
	AL122008.3		
	STYX		
	AC078983.1		
	SGK1		
	LRP1		
	AC005753.3		
	ITLN2		
	JAML		
	SNX27		
	FOXN3-AS2		
	AC091133.4		
	PC		
	ARAP2		
	KIZ		
	CALCR		
	DLX4		
	EFCAB14		
	AC009055.2		
	AC010809.1		
	MTND4P12		
	MIR431		
	SNX18P2		
	AC072026.3		
	AGMAT		
	PROSER1		
	RNF125		
	ARHGAP1		
	TMEM102		
	FBXO44		
	AC131212.4		
	DBNDD1		
	TLK1		
	AL136962.1		
	USP9X		
	COL6A2		
	FLNA		
	CUZD1		
	MYPOP		
	EZR		
	AP000424.1		
	AC009563.1		
	CEACAM6		
	AC022730.4		
	TMEM33		
	CERS3		
	XPO4		
	AC073585.2		
	DPP10-AS1		
	AC138028.4		
	XIAP		
	IDO2		
	NPAS2-AS1		
	CXCL12		
	LINC00106		
	OSTN-AS1		
	AL354993.2		
	DEFB131E		
	TCEA1		
	SCAMP5		
	SULT2B1		
	CABS1		
	TMEM179		
	STX3		
	AP000844.1		
	AC013652.1		
	SMCR5		
	PROZ		
	UPP1		
	GALNT17		
	LIMD1		
	CNNM2		
	SPIB		
	TAX1BP1		
	STAG3L2		
	GATA2-AS1		
	MRNIP		
	PRPH2		
	MYH14		
	RNU6-911P		
	AC012354.5		
	IGSF1		
	AL392023.1		
	PPP1R14B-AS1		
	GABBR1		
	SEC14L5		
	AEBP2		
	CARMIL1		
	FADS6		
	RAB11FIP4		
	AF131215.6		
	AP004245.1		
	ADAM28		
	GFY		
	MUC16		
	AC004990.1		
	GLT8D2		
	AC016831.6		
	FGFBP1		
	AL162739.2		
	AL157414.4		
	AC012615.2		
	AASS		
	ADRA1D		
	MCOLN2		
	AC008750.1		
	MROH5		
	NME8		
	KDM4A-AS1		
	HSD17B4		
	AC090971.4		
	MAPK9		
	AP002433.2		
	LINC01482		
	RGL2		
	NFKBID		
	VRTN		
	CAMSAP3		
	KLF15		
	OPCML-IT1		
	SLC4A1		
	BATF2		
	AC020978.4		
	LINC02772		
	RN7SKP176		
	ZNF577		
	SLC18A2		
	WRBP1		
	DUSP5		
	SYNGR3		
	FAM86GP		
	AL109984.1		
	ASXL2		
	CSF2RA		
	VASP		
	NFAM1		
	AP003071.4		
	FAM111A		
	GPR132		
	NXPH3		
	UNC5B		
	AP1G2		
	DPYSL3		
	NSUN5P2		
	TNFRSF10A		
	ART2P		
	SNORD116-22		
	BNC2		
	GNAS-AS1		
	TSTD1		
	C1QL2		
	AC010336.1		
	EHD4		
	AC018680.1		
	AC113554.1		
	LCN12		
	AL445670.1		
	RBPJL		
	AC008761.1		
	ART3		
	AC005993.1		
	AC011306.1		
	AC011481.3		
	PTAR1		
	SERPINE1		
	CC2D1A		
	AC113189.9		
	LINC00243		
	PRSS22		
	PVR		
	AC010608.2		
	PYCARD-AS1		
	DHX34		
	AP003031.3		
	GAS2L1P2		
	MIR200CHG		
	AGO2		
	AL583810.1		
	WDR72		
	AC022973.4		
	TLE2		
	MRGPRF		
	NUDT16P1		
	AC092306.1		
	LINC01460		
	AL358613.3		
	AC006511.5		
	AL354714.1		
	S100A14		
	KCNS1		
	EVA1C		
	ZNF28		
	RHOXF1-AS1		
	AC074375.1		
	ALPP		
	ZFHX2		
	CD53		
	MUC4		
	RDH8		
	SEMA6A-AS1		
	AC006042.1		
	AC136475.3		
	AC104461.1		
	YBX2		
	TNFRSF8		
	AC112695.1		
	TNFRSF11A		
	MIR205HG		
	DLGAP1-AS2		
	SC5D		
	AC015818.5		
	AL713852.1		
	MOSPD1		
	SPAM1		
	TMEM114		
	FBXO33		
	DND1P1		
	LIMD1-AS1		
	DPYS		
	AL033529.1		
	OSGIN2		
	AC063949.2		
	KCNJ6		
	RELB		
	PTAFR		
	GALR3		
	AL162427.1		
	CNMD		
	IL23A		
	PEX1		
	AC091493.1		
	KRT18		
	TOGARAM2		
	GLB1L3		
	GSTA9P		
	NFKBIZ		
	GCLC		
